IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8854783
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9096265
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9326253
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",13,"Zero-migration",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9039273.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8789891
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9089763.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9367571
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",13,"Zero-migration",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9015912.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",81,"2030",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8724068
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9080346.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",81,"2030",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9405883
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",81,"2030",13,"Zero-migration",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8990569
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",82,"2031",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8667892
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9069088.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",82,"2031",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9443198
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",82,"2031",13,"Zero-migration",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8963145
