IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-646941
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-153056
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-94625
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-198206
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-656091
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-91577
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-379749
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-293846
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-567724
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",75,"2024",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1322000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-318992
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",75,"2024",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1240000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",76,"2025",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1274000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-268126
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",76,"2025",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1204000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",77,"2026",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1298000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-232107
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",77,"2026",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1260000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",78,"2027",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1268000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-213469
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",78,"2027",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1173000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",79,"2028",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1313000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-232722
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",79,"2028",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1214000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",80,"2029",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1317000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-218245
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",80,"2029",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1169000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",81,"2030",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1222000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-199192
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",81,"2030",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1175000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",82,"2031",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1338000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-222918
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",82,"2031",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1207000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",83,"2032",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1318000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-228020
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",83,"2032",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1240000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",84,"2033",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1321000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-232173
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",84,"2033",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1147000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",85,"2034",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1259000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-215494
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",85,"2034",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1170000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",86,"2035",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1306000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-213426
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",86,"2035",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1168000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",87,"2036",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1205000
